SpeciesID;AreaID;RealmID;Cryptogenic;IntentionalRelease;Introduced;Dispersal;Established;Eradicated;Year;ReferenceID
SP14;BHS.1_1;RLM9;;;;;1;0;;REF781
SP14;BRB.1_1;RLM9;;;;;1;0;;REF781
SP14;BLZ.1_1;RLM9;;;;;1;0;;REF781
SP14;GBR.6_1;RLM1;;;;;1;0;;REF781
SP14;BOL.1_1;RLM2;;;;;1;0;;REF781
SP14;CAN.1_1;RLM1;;;;;1;0;;REF781
SP14;GBR.6_1;RLM9;;;;;1;0;;REF781
SP14;CHL.1_1;RLM2;;;;;1;0;;REF781
SP14;COL.1_1;RLM2;;;;;1;0;;REF781
SP14;CRI.1_1;RLM9;;;;;1;0;;REF781
SP14;CUB.1_1;RLM9;;;;;1;0;;REF781
SP14;DMA.1_1;RLM9;;;;;1;0;;REF781
SP14;SLV.1_1;RLM9;;;;;1;0;;REF781
SP14;GRD.1_1;RLM2;;;;;1;0;;REF781
SP14;GUY.1_1;RLM2;;;;;1;0;;REF781
SP14;HTI.1_1;RLM9;;;;;1;0;;REF781
SP14;HND.1_1;RLM9;;;;;1;0;;REF781
SP14;JAM.1_1;RLM9;;;;;1;0;;REF781
SP14;MEX.1_1;RLM1;;;;;1;0;;REF781
SP14;GBR.6_1;RLM9;;;;;1;0;;REF781
SP14;NIC.1_1;RLM9;;;;;1;0;;REF781
SP14;PAN.1_1;RLM9;;;;;1;0;;REF781
SP14;PRY.1_1;RLM2;;;;;1;0;;REF781
SP14;LCA.1_1;RLM2;;;;;1;0;;REF781
SP14;KNA.1_1;RLM9;;;;;1;0;;REF781
SP14;VCT.1_1;RLM2;;;;;1;0;;REF781
SP14;TTO.1_1;RLM2;;;;;1;0;;REF781
SP14;URY.1_1;RLM2;;;;;1;0;;REF781
SP14;VEN.1_1;RLM2;;;;;1;0;;REF781
SP14;GBR.6_1;RLM9;;;;;1;0;;REF781
SP14;BGD.1_1;RLM4;;;;;1;0;;REF781
SP14;BTN.1_1;RLM4;;;;;1;0;;REF781
SP14;BRN.1_1;RLM4;;;;;1;0;;REF781
SP14;KHM.1_1;RLM4;;;;;1;0;;REF781
SP14;CHN.1_1;RLM7;;;;;1;0;;REF781
SP14;TLS.1_1;RLM4;;;;;1;0;;REF781
SP14;IND.1_1;RLM4;;;;;1;0;;REF781
SP14;IDN.1_1;RLM4;;;;;1;0;;REF781
SP14;ISR.1_1;RLM10;;;;;1;0;;REF781
SP14;JPN.1_1;RLM5;;;;;0;0;;REF781
SP14;JOR.1_1;RLM10;;;;;1;0;;REF781
SP14;KOR.1_1;RLM7;;;;;0;0;;REF781
SP14;LAO.1_1;RLM4;;;;;1;0;;REF781
SP14;LBN.1_1;RLM10;;;;;1;0;;REF781
SP14;MYS.1_1;RLM4;;;;;1;0;;REF781
SP14;MMR.1_1;RLM4;;;;;1;0;;REF781
SP14;NPL.1_1;RLM5;;;;;1;0;;REF781
SP14;PAK.1_1;RLM4;;;;;1;0;;REF781
SP14;PHL.1_1;RLM4;;;;;1;0;;REF781
SP14;SAU.1_1;RLM10;;;;;1;0;;REF781
SP14;LKA.1_1;RLM4;;;;;1;0;;REF781
SP14;SYR.1_1;RLM10;;;;;1;0;;REF781
SP14;THA.1_1;RLM4;;;;;1;0;;REF781
SP14;ARE.1_1;RLM10;;;;;1;0;;REF781
SP14;VNM.1_1;RLM4;;;;;1;0;;REF781
SP14;YEM.1_1;RLM10;;;;;1;0;;REF781
SP14;CYP.1_1;RLM10;;;;;1;0;;REF781
SP14;FIN.1_1;RLM7;;;;;0;0;;REF781
SP14;DEU.1_1;RLM7;;;;;0;1;;REF781
SP14;GRC.1_1;RLM7;;;;;1;0;;REF781
SP14;LTU.1_1;RLM7;;;;;0;0;;REF781
SP14;MLT.1_1;RLM10;;;;;0;0;;REF781
SP14;NLD.1_1;RLM7;;;;;0;0;;REF781
SP14;PRT.1_1;RLM7;;;;;1;0;;REF781
SP14;ROU.1_1;RLM7;;;;;0;0;;REF781
SP14;SVN.1_1;RLM7;;;;;0;0;;REF781
SP14;ESP.1_1;RLM7;;;;;1;0;;REF781
SP14;CHE.1_1;RLM7;;;;;0;0;;REF781
SP14;TUR.1_1;RLM7;;;;;1;0;;REF781
SP14;AUS.1_1;RLM8;;;;;1;0;;REF781
SP14;FRA.7_1;RLM3;;;;;1;0;;REF781
SP14;NZL.1_1;RLM8;;;;;0;0;;REF781
SP14;AUS.3_1;RLM8;;;;;1;0;;REF781
SP14;PNG.1_1;RLM3;;;;;1;0;;REF781
SP14;SLB.1_1;RLM3;;;;;1;0;;REF781
SP14;VUT.1_1;RLM3;;;;;1;0;;REF781
SP10;FRA.3_1;RLM11;;;;;1;0;;REF781
SP10;GBR.3_1;RLM6;;;;;1;0;;REF781
SP10;USA.1_1;RLM1;;;;;1;0;;REF781
SP10;AFG.1_1;RLM10;;;;;1;0;;REF781
SP10;BGD.1_1;RLM4;;;;;1;0;;REF781
SP10;BRN.1_1;RLM4;;;;;1;0;;REF781
SP10;KHM.1_1;RLM4;;;;;1;0;;REF781
SP10;AUS.5_1;RLM4;;;;;1;0;;REF781
SP10;AUS.5_1;RLM4;;;;;1;0;;REF781
SP10;IDN.1_1;RLM4;;;;;1;0;;REF781
SP10;IRN.1_1;RLM10;;;;;1;0;;REF781
SP10;IRQ.1_1;RLM10;;;;;1;0;;REF781
SP10;LAO.1_1;RLM4;;;;;1;0;;REF781
SP10;MYS.1_1;RLM4;;;;;1;0;;REF781
SP10;MDV.1_1;RLM4;;;;;1;0;;REF781
SP10;MMR.1_1;RLM4;;;;;1;0;;REF781
SP10;NPL.1_1;RLM5;;;;;1;0;;REF781
SP10;OMN.1_1;RLM10;;;;;1;0;;REF781
SP10;PHL.1_1;RLM4;;;;;1;0;;REF781
SP10;SGP.1_1;RLM4;;;;;1;0;;REF781
SP10;LKA.1_1;RLM4;;;;;1;0;;REF781
SP10;TWN.1_1;RLM4;;;;;1;0;;REF781
SP10;THA.1_1;RLM4;;;;;1;0;;REF781
SP10;VNM.1_1;RLM4;;;;;1;0;;REF781
SP10;DNK.1_1;RLM7;;;;;0;1;;REF781
SP10;DEU.1_1;RLM7;;;;;0;1;;REF781
SP10;NLD.1_1;RLM7;;;;;0;1;;REF781
SP10;RUS.1_2;RLM7;;;;;1;0;;REF781
SP10;SVN.1_1;RLM7;;;;;0;0;;REF781
SP10;GBR.1_1;RLM7;;;;;0;1;;REF781
SP10;USA.5_1;RLM3;;;;;1;0;;REF781
SP10;NZL.2_1;RLM3;;;;;1;0;;REF781
SP10;FRA.6_1;RLM3;;;;;1;0;;REF781
SP10;GUM.1_1;RLM3;;;;;1;0;;REF781
SP10;KIR.1_1;RLM3;;;;;1;0;;REF781
SP10;MHL.1_1;RLM3;;;;;1;0;;REF781
SP10;FSM.1_1;RLM3;;;;;1;0;;REF781
SP10;FRA.7_1;RLM3;;;;;1;0;;REF781
SP10;NIU.1_1;RLM3;;;;;1;0;;REF781
SP10;AUS.3_1;RLM8;;;;;1;0;;REF781
SP10;USA.4_1;RLM3;;;;;1;0;;REF781
SP10;USA.6_1;RLM3;;;;;1;0;;REF781
SP10;PLW.1_1;RLM3;;;;;1;0;;REF781
SP10;PNG.1_1;RLM3;;;;;1;0;;REF781
SP10;WSM.1_1;RLM3;;;;;1;0;;REF781
SP10;SLB.1_1;RLM3;;;;;1;0;;REF781
SP10;TON.1_1;RLM3;;;;;1;0;;REF781
SP10;TUV.1_1;RLM3;;;;;1;0;;REF781
SP10;VUT.1_1;RLM3;;;;;1;0;;REF781
SP10;FRA.6_1;RLM3;;;;;1;0;;REF781
SP106;FRA.3_1;RLM11;;;;;1;0;;REF781
SP106;SYC.1_1;RLM3;;;;;1;0;;REF781
SP106;UGA.1_1;RLM6;;;;;1;0;;REF781
SP106;USA.1_1;RLM1;;;;;1;0;;REF781
SP106;BHR.1_1;RLM10;;;;;1;0;;REF781
SP106;BGD.1_1;RLM4;;;;;1;0;;REF781
SP106;BTN.1_1;RLM4;;;;;1;0;;REF781
SP106;KHM.1_1;RLM4;;;;;1;0;;REF781
SP106;CHN.1_1;RLM7;;;;;1;0;;REF781
SP106;AUS.5_1;RLM4;;;;;1;0;;REF781
SP106;AUS.5_1;RLM4;;;;;1;0;;REF781
SP106;IDN.1_1;RLM4;;;;;1;0;;REF781
SP106;IRN.1_1;RLM10;;;;;1;0;;REF781
SP106;ISR.1_1;RLM10;;;;;1;0;;REF781
SP106;JPN.1_1;RLM5;;;;;1;0;;REF781
SP106;LAO.1_1;RLM4;;;;;1;0;;REF781
SP106;MYS.1_1;RLM4;;;;;1;0;;REF781
SP106;MDV.1_1;RLM4;;;;;1;0;;REF781
SP106;MMR.1_1;RLM4;;;;;1;0;;REF781
SP106;PAK.1_1;RLM4;;;;;1;0;;REF781
SP106;PHL.1_1;RLM4;;;;;1;0;;REF781
SP106;SGP.1_1;RLM4;;;;;1;0;;REF781
SP106;LKA.1_1;RLM4;;;;;1;0;;REF781
SP106;TWN.1_1;RLM4;;;;;1;0;;REF781
SP106;THA.1_1;RLM4;;;;;1;0;;REF781
SP106;VNM.1_1;RLM4;;;;;1;0;;REF781
SP106;USA.5_1;RLM3;;;;;1;0;;REF781
SP106;AUS.1_1;RLM8;;;;;1;0;;REF781
SP106;NZL.2_1;RLM3;;;;;1;0;;REF781
SP106;FRA.6_1;RLM3;;;;;1;0;;REF781
SP106;GUM.1_1;RLM3;;;;;1;0;;REF781
SP106;KIR.1_1;RLM3;;;;;1;0;;REF781
SP106;MHL.1_1;RLM3;;;;;1;0;;REF781
SP106;FSM.1_1;RLM3;;;;;1;0;;REF781
SP106;FRA.7_1;RLM3;;;;;1;0;;REF781
SP106;NIU.1_1;RLM3;;;;;1;0;;REF781
SP106;AUS.3_1;RLM8;;;;;1;0;;REF781
SP106;USA.4_1;RLM3;;;;;1;0;;REF781
SP106;USA.6_1;RLM3;;;;;1;0;;REF781
SP106;PNG.1_1;RLM3;;;;;1;0;;REF781
SP106;;RLM3;;;;;1;0;;REF781
SP106;WSM.1_1;RLM3;;;;;1;0;;REF781
SP106;SLB.1_1;RLM3;;;;;1;0;;REF781
SP106;TON.1_1;RLM3;;;;;1;0;;REF781
SP106;VUT.1_1;RLM3;;;;;1;0;;REF781
SP294;MEX.1_1;RLM1;;;;;1;0;;REF781
SP167;COL.1_1;RLM2;;;;;1;0;;REF781
SP167;CRI.1_1;RLM9;;;;;1;0;;REF781
SP167;ECU.1_1;RLM2;;;;;1;0;;REF781
SP167;SLV.1_1;RLM9;;;;;1;0;;REF781
SP167;HND.1_1;RLM9;;;;;1;0;;REF781
SP167;MEX.1_1;RLM1;;;;;1;0;;REF781
SP167;NIC.1_1;RLM9;;;;;1;0;;REF781
SP167;PAN.1_1;RLM9;;;;;1;0;;REF781
SP167;VEN.1_1;RLM2;;;;;1;0;;REF781
SP167;LTU.1_1;RLM7;;;;;0;0;;REF781
SP167;NLD.1_1;RLM7;;;;;0;0;;REF781
SP167;SVN.1_1;RLM7;;;;;0;0;;REF781
SP167;ESP.1_1;RLM7;;;;;1;0;;REF781
SP61;DZA.1_1;RLM10;;;;;1;0;;REF781
SP61;LBY.1_1;RLM10;;;;;1;0;;REF781
SP61;MAR.1_1;RLM10;;;;;1;0;;REF781
SP61;TUN.1_1;RLM10;;;;;1;0;;REF781
SP61;LBN.1_1;RLM10;;;;;1;0;;REF781
SP61;BIH.1_1;RLM7;;;;;1;0;;REF781
SP61;BGR.1_1;RLM7;;;;;1;0;;REF781
SP61;HRV.1_1;RLM7;;;;;1;0;;REF781
SP61;CYP.1_1;RLM10;;;;;1;0;;REF781
SP61;FRA.1_1;RLM7;;;;;1;0;;REF781
SP61;DEU.1_1;RLM7;;;;;0;0;;REF781
SP61;HUN.1_1;RLM7;;;;;1;0;;REF781
SP61;MNE.1_1;RLM7;;;;;1;0;;REF781
SP61;NLD.1_1;RLM7;;;;;0;0;;REF781
SP61;MKD.1_1;RLM7;;;;;1;0;;REF781
SP61;SRB.1_1;RLM7;;;;;1;0;;REF781
SP61;GBR.1_1;RLM7;;;;;0;0;;REF781
SP175;ISR.1_1;RLM10;;;;;1;0;;REF781
SP175;JOR.1_1;RLM10;;;;;1;0;;REF781
SP175;LBN.1_1;RLM10;;;;;1;0;;REF781
SP175;SYR.1_1;RLM10;;;;;1;0;;REF781
SP175;ALB.1_1;RLM7;;;;;1;0;;REF781
SP175;AUT.1_1;RLM7;;;;;1;0;;REF781
SP175;BEL.1_1;RLM7;;;;;1;0;;REF781
SP175;BGR.1_1;RLM7;;;;;1;0;;REF781
SP175;HRV.1_1;RLM7;;;;;1;0;;REF781
SP175;CZE.1_1;RLM7;;;;;1;0;;REF781
SP175;DNK.1_1;RLM7;;;;;1;0;;REF781
SP175;FRA.1_1;RLM7;;;;;1;0;;REF781
SP175;DEU.1_1;RLM7;;;;;1;0;;REF781
SP175;GRC.1_1;RLM7;;;;;1;0;;REF781
SP175;HUN.1_1;RLM7;;;;;1;0;;REF781
SP175;IRL.1_1;RLM7;;;;;0;0;;REF781
SP175;ITA.1_1;RLM7;;;;;1;0;;REF781
SP175;GBR.1_1;RLM7;;;;;1;0;;REF781
SP175;MDA.1_1;RLM7;;;;;1;0;;REF781
SP175;MNE.1_1;RLM7;;;;;1;0;;REF781
SP175;MKD.1_1;RLM7;;;;;1;0;;REF781
SP175;POL.1_1;RLM7;;;;;1;0;;REF781
SP175;PRT.1_1;RLM7;;;;;1;0;;REF781
SP175;ROU.1_1;RLM7;;;;;1;0;;REF781
SP175;RUS.1_2;RLM7;;;;;1;0;;REF781
SP175;SVK.1_1;RLM7;;;;;1;0;;REF781
SP175;SVN.1_1;RLM7;;;;;1;0;;REF781
SP175;ESP.1_1;RLM7;;;;;1;0;;REF781
SP175;SWE.1_1;RLM7;;;;;1;0;;REF781
SP175;CHE.1_1;RLM7;;;;;1;0;;REF781
SP175;TUR.1_1;RLM7;;;;;1;0;;REF781
SP175;UKR.1_1;RLM7;;;;;1;0;;REF781
SP175;GBR.1_1;RLM7;;;;;1;0;;REF781
SP469;TTO.1_1;RLM2;;;;;1;0;;REF781
SP88;BEN.1_1;RLM6;;;;;0;0;;REF781
SP88;BWA.1_1;RLM6;;;;;1;0;;REF781
SP88;CMR.1_1;RLM6;;;;;1;0;;REF781
SP88;COM.3_1;RLM11;;;;;1;0;;REF781
SP88;SWZ.1_1;RLM6;;;;;1;0;;REF781
SP88;ETH.1_1;RLM6;;;;;1;0;;REF781
SP88;KEN.1_1;RLM6;;;;;1;0;;REF781
SP88;LSO.1_1;RLM6;;;;;1;0;;REF781
SP88;MWI.1_1;RLM6;;;;;1;0;;REF781
SP88;MOZ.1_1;RLM6;;;;;1;0;;REF781
SP88;FRA.3_1;RLM11;;;;;0;0;;REF781
SP88;SOM.1_1;RLM6;;;;;1;0;;REF781
SP88;ZAF.1_1;RLM6;;;;;1;0;;REF781
SP88;SDN.1_1;RLM6;;;;;1;0;;REF781
SP88;TZA.1_1;RLM6;;;;;1;0;;REF781
SP88;UGA.1_1;RLM6;;;;;1;0;;REF781
SP88;ZMB.1_1;RLM6;;;;;1;0;;REF781
SP88;ZWE.1_1;RLM6;;;;;1;0;;REF781
SP88;ISR.1_1;RLM10;;;;;1;0;;REF781
SP88;JPN.1_1;RLM5;;;;;0;0;;REF781
SP88;TWN.1_1;RLM4;;;;;0;0;;REF781
SP88;YEM.1_1;RLM10;;;;;1;0;;REF781
SP88;TUR.1_1;RLM7;;;;;1;0;;REF781
SP804;MDG.1_1;RLM11;;;;;1;0;;REF781
SP804;MUS.1_1;RLM3;;;;;1;0;;REF781
SP804;FRA.3_1;RLM11;;;;;1;0;;REF781
SP60;EGY.1_1;RLM10;;;;;0;0;;REF781
SP60;MWI.1_1;RLM6;;;;;0;0;;REF781
SP60;TZA.1_1;RLM6;;;;;0;0;;REF781
SP60;GUY.1_1;RLM2;;;;;0;0;;REF781
SP60;MEX.1_1;RLM1;;;;;0;0;;REF781
SP60;USA.1_1;RLM1;;;;;1;0;;REF781
SP60;BRN.1_1;RLM4;;;;;1;0;;REF781
SP60;IRN.1_1;RLM10;;;;;1;0;;REF781
SP60;IRQ.1_1;RLM10;;;;;1;0;;REF781
SP60;LAO.1_1;RLM4;;;;;1;0;;REF781
SP60;FRA.1_1;RLM7;;;;;1;0;;REF781
SP60;HUN.1_1;RLM7;;;;;1;0;;REF781
SP60;PRT.1_1;RLM7;;;;;1;0;;REF781
SP60;RUS.1_2;RLM7;;;;;1;0;;REF781
SP60;ESP.1_1;RLM7;;;;;1;0;;REF781
SP60;AUS.1_1;RLM8;;;;;1;0;;REF781
SP60;PNG.1_1;RLM3;;;;;1;0;;REF781
SP95;CAN.1_1;RLM1;;;;;1;0;;REF781
SP95;MEX.1_1;RLM1;;;;;1;0;;REF781
SP95;USA.1_1;RLM1;;;;;1;0;;REF781
SP95;NLD.1_1;RLM7;;;;;0;0;;REF781
SP95;SVN.1_1;RLM7;;;;;0;0;;REF781
SP199;CHL.1_1;RLM2;;;;;0;0;;REF781
SP199;USA.1_1;RLM1;;;;;1;0;;REF781
SP199;BRN.1_1;RLM4;;;;;1;0;;REF781
SP199;KHM.1_1;RLM4;;;;;1;0;;REF781
SP199;CHN.1_1;RLM7;;;;;1;0;;REF781
SP199;ISR.1_1;RLM10;;;;;0;0;;REF781
SP199;JPN.1_1;RLM5;;;;;1;0;;REF781
SP199;KOR.1_1;RLM7;;;;;1;0;;REF781
SP199;MMR.1_1;RLM4;;;;;1;0;;REF781
SP199;PHL.1_1;RLM4;;;;;1;0;;REF781
SP199;LKA.1_1;RLM4;;;;;1;0;;REF781
SP199;THA.1_1;RLM4;;;;;1;0;;REF781
SP199;TKM.1_1;RLM7;;;;;1;0;;REF781
SP199;VNM.1_1;RLM4;;;;;1;0;;REF781
SP199;DEU.1_1;RLM7;;;;;0;0;;REF781
SP199;NLD.1_1;RLM7;;;;;0;0;;REF781
SP199;RUS.1_2;RLM7;;;;;1;0;;REF781
SP199;SWE.1_1;RLM7;;;;;0;0;;REF781
SP199;GBR.1_1;RLM7;;;;;0;0;;REF781
SP199;TON.1_1;RLM3;;;;;1;0;;REF781
SP78;AUS.1_1;RLM8;;;;;0;1;;REF781
SP78;WSM.1_1;RLM3;;;;;1;0;;REF781
SP126;DZA.1_1;RLM10;1;;;;1;0;;REF781
SP126;AGO.1_1;RLM6;1;;;;1;0;;REF781
SP126;BEN.1_1;RLM6;1;;;;1;0;;REF781
SP126;BWA.1_1;RLM6;1;;;;1;0;;REF781
SP126;CPV.1_1;RLM6;1;;;;1;0;;REF781
SP126;COD.1_1;RLM6;1;;;;1;0;;REF781
SP126;CIV.1_1;RLM6;1;;;;1;0;;REF781
SP126;EGY.1_1;RLM10;1;;;;1;0;;REF781
SP126;ETH.1_1;RLM6;1;;;;1;0;;REF781
SP126;KEN.1_1;RLM6;1;;;;1;0;;REF781
SP126;LBY.1_1;RLM10;1;;;;1;0;;REF781
SP126;MWI.1_1;RLM6;1;;;;1;0;;REF781
SP126;MLI.1_1;RLM6;1;;;;1;0;;REF781
SP126;MAR.1_1;RLM10;1;;;;1;0;;REF781
SP126;MOZ.1_1;RLM6;1;;;;1;0;;REF781
SP126;NAM.1_1;RLM6;1;;;;1;0;;REF781
SP126;GBR.3_1;RLM6;1;;;;1;0;;REF781
SP126;SEN.1_1;RLM6;1;;;;1;0;;REF781
SP126;ZAF.1_1;RLM6;1;;;;1;0;;REF781
SP126;SDN.1_1;RLM6;1;;;;1;0;;REF781
SP126;TZA.1_1;RLM6;1;;;;1;0;;REF781
SP126;TGO.1_1;RLM6;1;;;;1;0;;REF781
SP126;TUN.1_1;RLM10;1;;;;1;0;;REF781
SP126;UGA.1_1;RLM6;1;;;;1;0;;REF781
SP126;ZMB.1_1;RLM6;1;;;;1;0;;REF781
SP126;ZWE.1_1;RLM6;1;;;;1;0;;REF781
SP126;AFG.1_1;RLM10;1;;;;1;0;;REF781
SP126;BGD.1_1;RLM4;1;;;;1;0;;REF781
SP126;BTN.1_1;RLM4;1;;;;1;0;;REF781
SP126;CHN.1_1;RLM7;1;;;;1;0;;REF781
SP126;IND.1_1;RLM4;1;;;;1;0;;REF781
SP126;IDN.1_1;RLM4;1;;;;1;0;;REF781
SP126;IRN.1_1;RLM10;1;;;;1;0;;REF781
SP126;IRQ.1_1;RLM10;1;;;;1;0;;REF781
SP126;ISR.1_1;RLM10;1;;;;1;0;;REF781
SP126;JPN.1_1;RLM5;1;;;;1;0;;REF781
SP126;JOR.1_1;RLM10;1;;;;1;0;;REF781
SP126;KAZ.1_1;RLM7;1;;;;1;0;;REF781
SP126;PRK.1_1;RLM7;1;;;;1;0;;REF781
SP126;KOR.1_1;RLM7;1;;;;1;0;;REF781
SP126;KGZ.1_1;RLM7;1;;;;1;0;;REF781
SP126;LBN.1_1;RLM10;1;;;;1;0;;REF781
SP126;MYS.1_1;RLM4;1;;;;1;0;;REF781
SP126;MMR.1_1;RLM4;1;;;;1;0;;REF781
SP126;NPL.1_1;RLM5;1;;;;1;0;;REF781
SP126;PAK.1_1;RLM4;1;;;;1;0;;REF781
SP126;PHL.1_1;RLM4;1;;;;1;0;;REF781
SP126;SAU.1_1;RLM10;1;;;;1;0;;REF781
SP126;LKA.1_1;RLM4;1;;;;1;0;;REF781
SP126;SYR.1_1;RLM10;1;;;;1;0;;REF781
SP126;TWN.1_1;RLM4;1;;;;1;0;;REF781
SP126;TJK.1_1;RLM7;1;;;;1;0;;REF781
SP126;TKM.1_1;RLM7;1;;;;1;0;;REF781
SP126;UZB.1_1;RLM7;1;;;;1;0;;REF781
SP126;YEM.1_1;RLM10;1;;;;1;0;;REF781
SP126;AUT.1_1;RLM7;1;;;;1;0;;REF781
SP126;AZE.1_1;RLM7;1;;;;1;0;;REF781
SP126;BLR.1_1;RLM7;1;;;;1;0;;REF781
SP126;BEL.1_1;RLM7;1;;;;1;0;;REF781
SP126;BGR.1_1;RLM7;1;;;;1;0;;REF781
SP126;HRV.1_1;RLM7;1;;;;1;0;;REF781
SP126;CYP.1_1;RLM10;1;;;;1;0;;REF781
SP126;CZE.1_1;RLM7;1;;;;1;0;;REF781
SP126;DNK.1_1;RLM7;1;;;;1;0;;REF781
SP126;EST.1_1;RLM7;1;;;;1;0;;REF781
SP126;FIN.1_1;RLM7;1;;;;1;0;;REF781
SP126;FRA.1_1;RLM7;1;;;;1;0;;REF781
SP126;DEU.1_1;RLM7;1;;;;1;0;;REF781
SP126;GRC.1_1;RLM7;1;;;;1;0;;REF781
SP126;HUN.1_1;RLM7;1;;;;1;0;;REF781
SP126;IRL.1_1;RLM7;1;;;;1;0;;REF781
SP126;ITA.1_1;RLM7;1;;;;1;0;;REF781
SP126;LVA.1_1;RLM7;1;;;;1;0;;REF781
SP126;LTU.1_1;RLM7;1;;;;1;0;;REF781
SP126;MLT.1_1;RLM10;1;;;;1;0;;REF781
SP126;MDA.1_1;RLM7;1;;;;1;0;;REF781
SP126;NLD.1_1;RLM7;1;;;;1;0;;REF781
SP126;NOR.1_1;RLM7;1;;;;1;0;;REF781
SP126;POL.1_1;RLM7;1;;;;1;0;;REF781
SP126;PRT.1_1;RLM7;1;;;;1;0;;REF781
SP126;ROU.1_1;RLM7;1;;;;1;0;;REF781
SP126;RUS.1_2;RLM7;1;;;;1;0;;REF781
SP126;SRB.1_1;RLM7;1;;;;1;0;;REF781
SP126;SVN.1_1;RLM7;1;;;;1;0;;REF781
SP126;ESP.1_1;RLM7;1;;;;1;0;;REF781
SP126;SWE.1_1;RLM7;1;;;;1;0;;REF781
SP126;CHE.1_1;RLM7;1;;;;1;0;;REF781
SP126;TUR.1_1;RLM7;1;;;;1;0;;REF781
SP126;UKR.1_1;RLM7;1;;;;1;0;;REF781
SP126;GBR.1_1;RLM7;1;;;;1;0;;REF781
SP121;AGO.1_1;RLM6;;;;;1;0;;REF781
SP121;BEN.1_1;RLM6;;;;;1;0;;REF781
SP121;BFA.1_1;RLM6;;;;;1;0;;REF781
SP121;CMR.1_1;RLM6;;;;;1;0;;REF781
SP121;TCD.1_1;RLM6;;;;;1;0;;REF781
SP121;COD.1_1;RLM6;;;;;1;0;;REF781
SP121;CIV.1_1;RLM6;;;;;1;0;;REF781
SP121;ETH.1_1;RLM6;;;;;1;0;;REF781
SP121;GMB.1_1;RLM6;;;;;1;0;;REF781
SP121;GHA1_1;RLM6;;;;;1;0;;REF781
SP121;KEN.1_1;RLM6;;;;;1;0;;REF781
SP121;MDG.1_1;RLM11;;;;;1;0;;REF781
SP121;MWI.1_1;RLM6;;;;;1;0;;REF781
SP121;MLI.1_1;RLM6;;;;;1;0;;REF781
SP121;MUS.1_1;RLM3;;;;;1;0;;REF781
SP121;NER.1_1;RLM6;;;;;1;0;;REF781
SP121;NGA.1_1;RLM6;;;;;1;0;;REF781
SP121;SEN.1_1;RLM6;;;;;1;0;;REF781
SP121;SOM.1_1;RLM6;;;;;1;0;;REF781
SP121;SDN.1_1;RLM6;;;;;1;0;;REF781
SP121;TZA.1_1;RLM6;;;;;1;0;;REF781
SP121;TGO.1_1;RLM6;;;;;1;0;;REF781
SP121;UGA.1_1;RLM6;;;;;1;0;;REF781
SP121;ZMB.1_1;RLM6;;;;;1;0;;REF781
SP121;ZWE.1_1;RLM6;;;;;1;0;;REF781
SP121;KHM.1_1;RLM4;;;;;1;0;;REF781
SP121;CHN.1_1;RLM7;;;;;1;0;;REF781
SP121;IND.1_1;RLM4;;;;;1;0;;REF781
SP121;IDN.1_1;RLM4;;;;;1;0;;REF781
SP121;ISR.1_1;RLM10;;;;;1;0;;REF781
SP121;JPN.1_1;RLM5;;;;;1;0;;REF781
SP121;KOR.1_1;RLM7;;;;;1;0;;REF781
SP121;LAO.1_1;RLM4;;;;;1;0;;REF781
SP121;MYS.1_1;RLM4;;;;;1;0;;REF781
SP121;MMR.1_1;RLM4;;;;;1;0;;REF781
SP121;PAK.1_1;RLM4;;;;;1;0;;REF781
SP121;PHL.1_1;RLM4;;;;;1;0;;REF781
SP121;LKA.1_1;RLM4;;;;;1;0;;REF781
SP121;TWN.1_1;RLM4;;;;;1;0;;REF781
SP121;THA.1_1;RLM4;;;;;1;0;;REF781
SP121;VNM.1_1;RLM4;;;;;1;0;;REF781
SP121;USA.5_1;RLM3;;;;;1;0;;REF781
SP121;AUS.1_1;RLM8;;;;;1;0;;REF781
SP121;NZL.2_1;RLM3;;;;;1;0;;REF781
SP121;FRA.6_1;RLM3;;;;;1;0;;REF781
SP121;GUM.1_1;RLM3;;;;;1;0;;REF781
SP121;FRA.7_1;RLM3;;;;;1;0;;REF781
SP121;USA.4_1;RLM3;;;;;1;0;;REF781
SP121;USA.6_1;RLM3;;;;;1;0;;REF781
SP121;PNG.1_1;RLM3;;;;;1;0;;REF781
SP121;WSM.1_1;RLM3;;;;;1;0;;REF781
SP121;SLB.1_1;RLM3;;;;;1;0;;REF781
SP121;TON.1_1;RLM3;;;;;1;0;;REF781
SP121;VUT.1_1;RLM3;;;;;1;0;;REF781
SP54;KAZ.1_1;RLM7;;;;;1;0;;REF781
SP54;KGZ.1_1;RLM7;;;;;1;0;;REF781
SP54;ARM.1_1;RLM7;;;;;1;0;;REF781
SP54;AUT.1_1;RLM7;;;;;1;0;;REF781
SP54;BLR.1_1;RLM7;;;;;1;0;;REF781
SP54;BEL.1_1;RLM7;;;;;1;0;;REF781
SP54;BIH.1_1;RLM7;;;;;1;0;;REF781
SP54;BGR.1_1;RLM7;;;;;1;0;;REF781
SP54;HRV.1_1;RLM7;;;;;1;0;;REF781
SP54;CZE.1_1;RLM7;;;;;1;0;;REF781
SP54;DNK.1_1;RLM7;;;;;1;0;;REF781
SP54;EST.1_1;RLM7;;;;;1;0;;REF781
