Species;NAME_0;Realm;Cryptogenic;Dispersal;Eradicated;IntentionalRelease;Introduced;Established;ReportedFirstYear;Reference;ReferenceYear;AcceptedSpecies
Phthorimaea operculella;Romania;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phthorimaea operculella
Phthorimaea operculella;Russia Asia;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Phthorimaea operculella
Phthorimaea operculella;Russia Asia;Palearctic;;;0.0;;;0.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phthorimaea operculella
Phthorimaea operculella;Russia Asia;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phthorimaea operculella
Phthorimaea operculella;Russia Asia;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Phthorimaea operculella
Phthorimaea operculella;Russia Asia;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phthorimaea operculella
Phthorimaea operculella;Russia Asia;Palearctic;0.0;;0.0;0.0;1.0;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phthorimaea operculella
Phthorimaea operculella;Russia Europe;Palearctic;;;0.0;;1.0;1.0;;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Phthorimaea operculella
Phthorimaea operculella;Russia Europe;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phthorimaea operculella
Phthorimaea operculella;Russia Europe;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phthorimaea operculella
Phthorimaea operculella;Sicily and Sardinia;Palearctic;;;0.0;;1.0;1.0;;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Phthorimaea operculella
Phthorimaea operculella;Sicily and Sardinia;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phthorimaea operculella
Phthorimaea operculella;Sicily and Sardinia;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Phthorimaea operculella
Phthorimaea operculella;Sicily and Sardinia;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phthorimaea operculella
Phthorimaea operculella;Sicily and Sardinia;Palearctic;;;0.0;;1.0;1.0;1949.0;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phthorimaea operculella
Phthorimaea operculella;Slovenia;Palearctic;;;0.0;;1.0;1.0;1950.0;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Phthorimaea operculella
Phthorimaea operculella;Slovenia;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Phthorimaea operculella
Phthorimaea operculella;Slovenia;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phthorimaea operculella
Phthorimaea operculella;Slovenia;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Phthorimaea operculella
Phthorimaea operculella;Slovenia;Palearctic;;;0.0;;1.0;1.0;1950.0;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phthorimaea operculella
Phthorimaea operculella;South Africa;Afrotropical;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Phthorimaea operculella
Phthorimaea operculella;South Africa;Afrotropical;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Phthorimaea operculella
Phthorimaea operculella;South Africa;Afrotropical;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phthorimaea operculella
Phthorimaea operculella;South Africa;Afrotropical;;;0.0;0.0;1.0;1.0;1900.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Phthorimaea operculella
Phthorimaea operculella;South Africa;Afrotropical;;;0.0;;1.0;1.0;1900.0;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phthorimaea operculella
Phthorimaea operculella;South Korea;Palearctic;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Phthorimaea operculella
Phthorimaea operculella;South Korea;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phthorimaea operculella
Phthorimaea operculella;South Korea;Palearctic;;;0.0;;1.0;1.0;1968.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Phthorimaea operculella
Phthorimaea operculella;South Korea;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phthorimaea operculella
Phthorimaea operculella;South Korean Islands;Palearctic;0.0;;0.0;0.0;1.0;1.0;1963.0;Maharjan, R., Jung, C. (2011). Rearing methods of potato tuber moth, Phthorimaea oper- culella (Zeller) (Lepidoptera: Gelechiidae). Korean Journal of Soil Zoology. 15: 53-57;2011.0;Phthorimaea operculella
Phthorimaea operculella;Spain;Palearctic;;;0.0;;1.0;1.0;;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Phthorimaea operculella
Phthorimaea operculella;Spain;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phthorimaea operculella
Phthorimaea operculella;Spain;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Phthorimaea operculella
Phthorimaea operculella;Spain;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phthorimaea operculella
Phthorimaea operculella;Sweden;Palearctic;;;0.0;;1.0;1.0;;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Phthorimaea operculella
Phthorimaea operculella;Sweden;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Phthorimaea operculella
Phthorimaea operculella;Sweden;Palearctic;;;0.0;;;0.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phthorimaea operculella
Phthorimaea operculella;Sweden;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Phthorimaea operculella
Phthorimaea operculella;Sweden;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phthorimaea operculella
Phthorimaea operculella;United Kingdom;Palearctic;;;0.0;;1.0;1.0;;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Phthorimaea operculella
Phthorimaea operculella;United Kingdom;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Phthorimaea operculella
Phthorimaea operculella;United Kingdom;Palearctic;;;0.0;;;0.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phthorimaea operculella
Phthorimaea operculella;United Kingdom;Palearctic;;;1.0;;;0.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phthorimaea operculella
Phthorimaea operculella;United Kingdom;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Phthorimaea operculella
Phthorimaea operculella;United Kingdom;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phthorimaea operculella
Phthorimaea operculella;United Kingdom;Palearctic;0.0;;0.0;0.0;1.0;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phthorimaea operculella
Phthorimaea operculella;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1856.0;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release.;2022.0;Phthorimaea operculella
Phthorimaea operculella;United States;Nearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Phthorimaea operculella
Phthorimaea operculella;United States;Nearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phthorimaea operculella
Phthorimaea operculella;United States;Nearctic;;;0.0;;;0.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phthorimaea operculella
Phthorimaea operculella;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1856.0;Medina, R. et al. (2010). Population Structure of Phthorimaea operculella (Lepidoptera: Gelechiidae) in the United States. Environmental Entomology. 39(3):1037-1042;2010.0;Phthorimaea operculella
Phthorimaea operculella;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1959.0;Medina, R. et al. (2010). Population Structure of Phthorimaea operculella (Lepidoptera: Gelechiidae) in the United States. Environmental Entomology. 39(3):1037-1042;2010.0;Phthorimaea operculella
Phthorimaea operculella;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Medina, R. et al. (2010). Population Structure of Phthorimaea operculella (Lepidoptera: Gelechiidae) in the United States. Environmental Entomology. 39(3):1037-1042;2010.0;Phthorimaea operculella
Phthorimaea operculella;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1972.0;Medina, R. et al. (2010). Population Structure of Phthorimaea operculella (Lepidoptera: Gelechiidae) in the United States. Environmental Entomology. 39(3):1037-1042;2010.0;Phthorimaea operculella
Phthorimaea operculella;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1912.0;Medina, R. et al. (2010). Population Structure of Phthorimaea operculella (Lepidoptera: Gelechiidae) in the United States. Environmental Entomology. 39(3):1037-1042;2010.0;Phthorimaea operculella
Phthorimaea operculella;United States;Nearctic;0.0;;0.0;0.0;;1.0;;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061;2015.0;Phthorimaea operculella
Phthorimaea operculella;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1850.0;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Phthorimaea operculella
Phthorimaea operculella;United States;Nearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phthorimaea operculella
Phyllocnistis citrella;Albania;Palearctic;;;0.0;;1.0;1.0;;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Phyllocnistis citrella
Phyllocnistis citrella;Albania;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Phyllocnistis citrella
Phyllocnistis citrella;Australia;Australian;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Phyllocnistis citrella
Phyllocnistis citrella;Australia;Australian;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Australia;Australian;0.0;;0.0;0.0;1.0;1.0;1940.0;Heppner, J. (1993). Citrus Leafminer, Phyllocnistis citrella, Stainton (Lepidoptera: Gracillariidae: Phyllocnistinae). Pest Alert - Florida Department of Agriculture and Consumer Services, Division of Plant Industry. DACS-P-01669;1993.0;Phyllocnistis citrella
Phyllocnistis citrella;Australia;Australian;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Azores;Palearctic;;;0.0;;1.0;1.0;;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Phyllocnistis citrella
Phyllocnistis citrella;Azores;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Azores;Palearctic;0.0;;0.0;0.0;1.0;1.0;1997.0;Morgun, D., Wiemers, M. (2012). First record of the lime swallowtail Papilio demoleus Linneaus, 1758 (Lepidoptera, Papilionidae) in Europe. Journal of Research on the Lepidoptera. 45: 85-89;2012.0;Phyllocnistis citrella
Phyllocnistis citrella;Azores;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Phyllocnistis citrella
Phyllocnistis citrella;Azores;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Barbados;Panamanian;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Phyllocnistis citrella
Phyllocnistis citrella;Barbados;Panamanian;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Barbados;Panamanian;;;0.0;;;1.0;2001.0;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Benin;Afrotropical;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Benin;Afrotropical;0.0;;0.0;0.0;1.0;1.0;1996.0;Hoy, M., Nguyen, R. (1997). Classical Biological Control of the Citrus Leafminer Phyllocnistis citrella Stainton (Lepidoptera: Gracillaridae): Theory, Practice, Art and Science. Tropical Lepidoptera. 8(1): 1-19;1997.0;Phyllocnistis citrella
Phyllocnistis citrella;Benin;Afrotropical;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;British North American Islands;Nearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;British North American Islands;Panamanian;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;British North American Islands;Nearctic;0.0;;0.0;0.0;1.0;1.0;1998.0;Morgun, D., Wiemers, M. (2012). First record of the lime swallowtail Papilio demoleus Linneaus, 1758 (Lepidoptera, Papilionidae) in Europe. Journal of Research on the Lepidoptera. 45: 85-89;2012.0;Phyllocnistis citrella
Phyllocnistis citrella;British North American Islands;Nearctic;;;0.0;;;1.0;2000.0;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;British North American Islands;Panamanian;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Chile;Neotropical;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Chile;Neotropical;;;0.0;;1.0;1.0;1998.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Chile;Neotropical;;;0.0;;;1.0;1998.0;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Colombia;Neotropical;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Phyllocnistis citrella
Phyllocnistis citrella;Colombia;Neotropical;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Colombia;Neotropical;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Costa Rica;Panamanian;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Phyllocnistis citrella
Phyllocnistis citrella;Costa Rica;Panamanian;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Costa Rica;Panamanian;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Cote dIvoire;Afrotropical;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Cote dIvoire;Afrotropical;0.0;;0.0;0.0;1.0;1.0;1970.0;Guerout, R. (1974). Occurrence of Phyllocnistis citrella in West Africa. Fruits (Paris). 29: 519-523;1974.0;Phyllocnistis citrella
Phyllocnistis citrella;Cote dIvoire;Afrotropical;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Croatia;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Phyllocnistis citrella
Phyllocnistis citrella;Croatia;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Croatia;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Phyllocnistis citrella
Phyllocnistis citrella;Cyprus;Saharo-Arabian;;;0.0;;1.0;1.0;;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Phyllocnistis citrella
